business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
pfTwzep_4hRTX_jXoi38cw,2008-05-27,RqwFPp_qPu-1h87pGBAM8w,5,"Hippies scare me.][   So in my preparation to go to this place I ordered Xanax from an on-line Canadian pharmacy, which I have been taking for three days now.][Bought a tazer from Spy Headquarters in case one of them tries to hold me down and pours patchouli oil on me.][The fifth of gin that I slammed in the parking lot really helped with that last bit of extra courage that I needed to partake my journey into hippie-land.

It was all for nothing.]No hippies around, just a teenager behind the counter.][This place is tiny and the counters are about at mouth level.]I don't know how anyone under 7'6"" could easily eat off of them.][

Anyways for $5 flat, you get a kick ass burger, a school lunch bag half full of well seasoned skin-on fries, and a can of soda.][ It's true that the fries could have been a bit more crispy but they tasted so good I got over it real quick.

I'd be afraid to ask what the special ingredient is because they might say ""it's organic, don't panic"".][

Jerry's dead, but this place lives on.][Thanks hippies!",review,sEWeeq41k4ohBz4jS_iGRw,28,28,39
supigcPNO9IKo6olaTNV-g,2010-12-14,O7jDv3ntT_rsFrd7qPrC4Q,3,"In addition to the nice atmosphere on the patio they serve a very nice brunch menu and the $2 bloody marys are a buy.]Downside: parking validation is only a discount, not a freebie.]Depending on when you go the service can be slow.]During a recent happy hour the barmaid herself was left to tend to all bar patrons and the patio.",review,nDBly08j5URmrHQ2JCbyiw,1,1,1
L9UYbtAUOcfTgZFimehlXw,2010-04-12,Z9XN4EZeGLnlMmuMvo_i8A,5,"Man, do I LOVE a restaurant with REALLY GOOD food and friendly service! Liberty Market is definitely that! 

Funny thing is that I was originally going to eat at Joe's Farm Grill, but ended up here (after a search here on YELP).

Nice laid back decor too.

You wait in line to place your order, pay, and they give you a stand with a number on it (like at Sizzler), then someone brings your order.

I like places that spend the time to make their own salad dressings and take care with creating a delicious salad.]The Italia was DELICIOUS and a perfect size! The homemade Minestrone soup was loaded with fresh ingredients and was REALLY fantastic too!

I forgot to try one of their desserts...the last Red Velvet cupcake was ALMOST snatched up by another customer, but the Food Server was so kind to offer to get it to me (maybe I had a look of panic on my face??)...WOW!! This service is rare to find!

The restrooms are quite amusing! Saw a similar set-up in NYC.]Each toilet/water-closet is individual...no stalls.]They were VERY CLEAN too (ok, I was seriously apprehensive that it might smell like a men's restroom, since it was all unisex...no worries!!!!)

I can't wait to visit here again...but, after I check out their other place across the street: Joe's Real BBQ.]YUM!",review,CP-IE-zyc2Mv3jlaceElVQ,0,3,2
UmhTiNOKareQDP7D9aAnKw,2012-09-23,csHak1d1uCU4oItf8d5MBw,5,"Great experience from start to finish.][Host (who was the owner) seated us at a table with a view.][Was given house made foccacia bread and olive oil.][Was awesome.][Some of the best bread I've ever had before a meal.][The olive oil was seasoned perfectly too.][My grandma got the burger and I got the pesto penne primavera.][The pasta came with shrimp, squash, and some other vegetables.][I love pesto, so this hit the spot.][Good serving size, but not too much.][The food tasted fresh.][They make their own pasta, which was delicious.][The burger was huge.][Looked like you get your moneys worth.][The ice tea was even good.][The place was clean and sleek.][They played good music and the service was perfect.][It has been a while since I had such a good overall experience with no complaints.][I will be coming back.][The host, who we later found out was the owner, was working that night and asked us how we liked everything.][I've said it before, but that is a rare and good touch for any restaurant.][Well done.",review,XqU1PB0XWjcr3sUyZZGaWQ,0,1,0
j0cGt8mCE42Q-obJkcfrYw,2012-07-31,hBg8uej4Ix74Vq5LLPuiOA,5,"Great customer service, competitive rates, and I always get a call right back from Jeff! Nice to have an agent who actually cares about his customers.]I would recommend giving him a call.",review,I5AcIAujn4X0fzjq-CTLBg,0,0,0
hBHkHYOk_E-6EgObC6MTdQ,2010-11-14,Rfu5grIwYtiEQbbMZtGwTg,5,We went to The Farm today for lunch to enjoy a picnic on such an awesome beautiful day.]I had the Tuscan sandwich and it was awesome.]I had expected it to be good but was surprised at just how enjoyable it really was.]I'm sure sitting outside in beautiful surroundings on a perfect day helped with the experience.]This is the prefect place for lunch on a beautiful day.]My date was equally impressed so I'm sure I will be back!,review,i0A-c2yoHySmFhRV2sDR1g,0,1,0
1CNKe3H07sLu6rigOpAYsg,2012-10-31,yheuEeK2zj6HaNY5bAzhgQ,4,"Games- great.
Game prices- decent.
Food- Edible, but nothing to write home about.
Food prices- WAY too high for the quality.
Bar- Weird.]The 1st bar Ive heard of that doesnt carry Baileys or some type of Irish cream liqueur.
Drinks- Meh, stick w/ beer.
Service- Also weird.]Ive had the best service here when its crazy busy and the absolute worst when my friends and I are the only people to be waited on.

A good time, if youre going for games and basic drinks.",review,X5GbNXY_nNoa_vTZDD0aCA,0,0,0
QnAzW6KMSciUcuJ20oI3Bw,2009-05-05,GiGm00UCTSDwA0c7RhRDFQ,4,"I love the ambiance at Joe's Farm Grill.][It's great to grab your food and sit outside at one of the many picnic tables.][Stopping there with the dogs after an afternoon at Cosmo Dog Park is a must!  There is something for everyone on the menu, from gourmet burgers (all I have to say is fontina! Yum!) to pizza, to ribs.

It's also a great place to take out-of-state guests who just blew into town from one of those cold climates.][They are usually psyched to be sitting outside enjoying a meal during the winter without having a propane heater involved.][

Make sure you go for a walk on the grounds too.][It's very relaxing and a great way to work off a few calories!",review,woXhdtL9ds78_mz8mOY4Vg,1,0,0
pdxyZdnwltQXcu-kD5rpXQ,2007-01-22,kUw0d4RX-tp32zmP-XwkXw,5,"Screw Disneyland- Sephora is the happiest place on earth!  They have everything a girly girl or a girly guy could possibly dream of and then some! They have all the best brands in cosmetics, skin care and perfume and they're always adding new items to their extensive product selection.][To me, getting a gift card to Sephora is like having Christmas morning over and over again.][Everywhere you look there are sparkly blushes, lip plumping glosses, lash-extending mascaras and anti-aging face creams- what more could anyone ask for? I can understand why men might hate going into Sephora- but they do have some products for guys too- although not many.][As far as I know, Scottsdale Fashion Square is home to the only Sephora in Scottsdale, but even as great as it is, it still can't beat the one right on the strip in Vegas.][They're open really late and you can shop with a drink in your hand- what could be better than that?",review,0CMz8YaO3f8xu4KqQgKb9Q,0,0,4
yJr24Yy1K6bt2G9fX3_zPA,2011-12-10,T6x80EWBNGa6qzfCjSdMEg,5,"I loved this little slice of heaven.][Reasonable prices, tiny dining room, very personal service.][Pablo was laid back, but with only 4 couples in the small establishment, he did a great job of making sure we were taken care of.",review,MZaI_6ffmE_XzjKnM62oFw,0,0,0
OOCLVeqqMFfSnKa7liv0Kw,2009-02-10,d4tC0RRd0ldMNZHeIMbGuQ,1,"What a load of absolutely hideous, uninteresting crap.

Take every single one-star review written by Yelpers below, copypaste them here and you will have a far more eloquent summary of my feelings on this place than anything I can come up with.

I have no reason to ever come here.]Certainly not free will.]The one time I did come here I was forced to by a friend who was meeting another friend.",review,17PPxx8RxjOUD_nQZ1aHEw,4,6,7
LeBQ8Wc3BK_i_jPSbFpZHA,2011-06-10,1sn0-eY_d1Dhr6Q2uoFCgg,4,Had the enchiladas - cheese and shredded beef - and some mini chimichangas which were both good.]Salsa is fresh and tasty.]Friendly service.]Will be back next time I'm in Florence!,review,RCmBxcE6ld-ANzEAS6yeUA,0,0,0
ke3RFq3mHEAoJE_kkRNhiQ,2012-07-21,W2E-KyisRMC5fuih1AjTlA,4,"I found this place when we needed a place to meet for a business lunch.][I had the smoked BBQ chicken which was good but that seems to be all I get when I go.][I've tried some of the other dishes but haven't really liked them.][My wife loves the fried pickles which I'm not a fan of.][The portions are huge but there does not seem to be anything special I can remember besides really large portions.][I suppose the biscuits topped with sugar smothered in honey butter are good but I also want to live to be at least 50 and they are not worth dying for.][As unimpressed as I am with the food, the service is very good.][I've been there a few times now and have always been pleased with they way they treat us.][Everything from the speed and attentiveness has been good.",review,lAngRi4lwBIHmjCBVLd-8Q,0,2,0
JhupPnWfNlMJivnWB5druA,2010-08-18,INgYGonM78YMB-5vpfoPQQ,5,"AZ-88 is at once chic, urban, fun, and just enough Scottsdale without making me want to stab myself in the face, as a t-shirt-and-jeans-wearing, overweight guy.

You'll first notice the atmosphere, and with good reason--it's perfectly lit, with noticeable but not mind-numbingly blaring music, and even better, they have a live DJ who goes through no small trouble to beat match and keep things rolling throughout your Wednesday-Saturday evening dining experience.]When I first hit AZ-88, it had an enormous deconstructed NY taxicab suspended from the ceiling which was a fantastical conversation piece.]The wall behind the bar was completely covered in names and numbers.](I was far too proud when I accurately guessed that they were the names of cabbies and the numbers were their license numbers.) Overall, a very different, fun look.

Comfortable chairs and very full cocktails abound, and while they typically have a rock-steady delivery, more than a little cosmo has ended up in my friend's purse, to her chagrin.]That aside, the food is fantastic and even though it's a bit hard to get out of here for under $30 per person (because you simply must try the cheesecake, and drinks are pushing $14), it's worth it as a classy-but-casual night out that you can really enjoy.

They have a great patio, the burger is dripping with flavor (and, in fact, cheese), and they have waffle fries with pretty much everything.]Great salads and sandwiches help round things out, and they ship their cheesecake in from Carnegie Deli in New York which is just about the most perfect cheesecake you'll have the good chance to try.]Forget that Cheesecake Factory nonsense, these people know how a cheesecake is done.]It is rich, thick, with just a hint of sour, and an amazing flavor that takes your tongue hostage and demands whipped cream ransom.

Overall, a wonderful place for drinks and good food with friends, and the staff is pointed but efficient and will throw back any shit you give them, in good humor or, as appropriate, not.](We've never run afoul of that rule, but you wouldn't want to, I assure you.)",review,8-2W5CmkDl9vrkxRpkiPRg,1,1,1
Snp5LyDO9NeQiuFPOlkavw,2012-01-09,Ri6D23gr3_WqLgcZL6ttqg,3,"Sugar bowl ice cream is yummy but what ice cream isn't? let's just say if one day I was craving ice cream, I wouldn't think of coming here specifically for theiiir tubs.]Very average stuff..]similar to Breyers/ Dryers.]

What I diiid like was the price, their abundant seating area and location (=",review,df0YRtus3XaN64pzs8iteg,1,1,1
QnAzW6KMSciUcuJ20oI3Bw,2010-12-30,21Nfgtnns8gZuzNfg7c_QQ,4,"Great place for lunch, transport yourself back in time to this quaint farm grill which offers high quality food, fresh ingredients, killer burgers and an atmosphere that is one of a kind.][Good place for breakfast as well.][Family owned restaurant goodness.][Only drawback is the line, however good things come to those who wait.",review,uzWTAgkONAZd5NrfP9XXlQ,0,1,0
E4b5OC_6mZ0V7B6Nyjncsg,2012-01-13,VdD-2K_izVXf9nd912TkXg,2,"My girlfriend liked this place more than I did.]It may be that I'm spoiled by eating asian food in the Bay Area, but this place just didn't cut it.]Unfortunately we both got red curry based dishes, so my experience was fairly limited...]I got Duck w/red curry, and was not very impressed at all.]The duck was tasty, but the curry was VERY bland.]Honestly had I not been told it was curry, I wouldn't really have identified it as curry.]The duck came with some plain steamed vegetables on the side, which as the meal went on, served to further water down my already bland curry sauce as the veggie water moved around on the plate.]In addition to the curry lacking flavor, the vegetables really needed a boost as well.]They should have been stir fried, or been served with a sauce of some sort.]

The service was OK, but not great.]There was only one other table in there, and the waitress seemed to forget things, and when we asked her about the meals, I felt like she was giving us canned answers of ""everything is good, just order something so I can go home"".]Admittedly it was about 30 or 45 minutes before they closed, so that may have had something to do with it.]

It wasn't a BAD meal by any means.]It accomplished the goal of providing nourishment, and was better than bringing mickey D's back to the hotel room, but I won't be going back.]The yelp definition of 2 stars is ""Meh.]I've experienced better"", and I think that description fits my meal perfectly.",review,-V3CXSxnUzjkLVqi1xGrkA,0,0,0
